idx,lr,n_estimators,max_depth,fit_time,score_time,test_root_mean_squared_error,test_mean_absolute_error,test_r2_score
125.0,0.005,1.0,10.0,0.10709676742553711,0.0008006572723388671,23.414779941868805,548.2519197261418,0.004552278484802397
126.0,0.005,10.0,1.0,0.1377246379852295,0.0006005764007568359,23.132316842536692,535.1040825035068,0.028430729508971186
127.0,0.005,10.0,2.0,0.26123638153076173,0.0008005142211914062,23.076932556923055,532.5448162367752,0.03307070094469997
128.0,0.005,10.0,3.0,0.38074498176574706,0.0006005287170410157,23.032915864239115,530.515213209118,0.036756566291501105
129.0,0.005,10.0,4.0,0.4978445053100586,0.001000833511352539,23.003197705466256,529.1471046767681,0.03924010944537455
130.0,0.005,10.0,5.0,0.608066987991333,0.0008005142211914062,22.97781340426784,527.9799088413508,0.04135980898009948
131.0,0.005,10.0,10.0,1.0435341358184815,0.001401519775390625,22.918038704950526,525.2364980816104,0.04633994818339624
132.0,0.005,50.0,1.0,0.6835774421691895,0.0011077404022216796,22.02776429201924,485.22239970475783,0.11901255914119269
133.0,0.005,50.0,2.0,1.3365485668182373,0.001001119613647461,21.76557429277277,473.74022429421075,0.1398476008865409
134.0,0.005,50.0,3.0,1.9093704223632812,0.0016033649444580078,21.580100217693186,465.70072540568145,0.15443862310795958
135.0,0.005,50.0,4.0,2.4781047821044924,0.0018015384674072265,21.43416919665692,459.4236091509164,0.1658239798126248
136.0,0.005,50.0,5.0,3.0119017601013183,0.0024021148681640627,21.333088627081978,455.1006703709344,0.17369146313063336
137.0,0.005,50.0,10.0,5.227406406402588,0.0052054405212402345,21.10622532604258,445.4727475136812,0.19113804258474898
138.0,0.005,100.0,1.0,1.368902587890625,0.0008007526397705078,21.06769418705201,443.847738359145,0.19413215016591495
139.0,0.005,100.0,2.0,2.6336791038513185,0.0012010574340820313,20.589095813119698,423.9108664018231,0.23030141659264342
140.0,0.005,100.0,3.0,3.83569712638855,0.003003549575805664,20.279455278955062,411.2563064111383,0.2532638986575778
141.0,0.005,100.0,4.0,4.954818820953369,0.0036056995391845702,20.049188181376415,401.9699467322438,0.27012791411780934
142.0,0.005,100.0,5.0,5.999162673950195,0.003994417190551758,19.882349360157058,395.3078160793378,0.28224799612490015
143.0,0.005,100.0,10.0,10.383562421798706,0.009608983993530273,19.519498261921914,381.0108123971726,0.3081306693883116
144.0,0.005,200.0,1.0,2.735380220413208,0.0010011672973632812,19.987414669582467,399.49674517384045,0.27464679772082556
145.0,0.005,200.0,2.0,5.244391679763794,0.002809762954711914,19.2745264951322,371.50737161155314,0.32538364320194846
146.0,0.005,200.0,3.0,7.614438819885254,0.004801464080810547,18.820981547268442,354.22934640261917,0.35676333554546574
147.0,0.005,200.0,4.0,9.850386047363282,0.006201505661010742,18.473962496310097,341.28729031507197,0.38030338864604796
148.0,0.005,200.0,5.0,11.994160556793213,0.008651971817016602,18.226843617555687,332.2178282588305,0.39679286224650273
149.0,0.005,200.0,10.0,20.966183137893676,0.01939878463745117,17.778436053779437,316.0727885183246,0.4260726013014714
