fid,OBJECTID_1,OBJECTID,CATEGORY,IFT_IOA,COUNTRY,Shape_Leng,Area_ha,Shape__Are,Shape__Len,x_coord,y_coord,satellite1,satellite2
"1025","23519","47866",Woodland,Assumed woodland,Scotland,389.503593639,0.5903019355,5903.01940917969,389.503593639633,289402.795318,663123.532548,-0.0744134932756424,-0.0558671988546848
"1026","23520","47867",Woodland,Assumed woodland,Scotland,712.537391567,2.608245796,26082.458480835,712.471145256217,311578.236907,663121.13045,0.00968400947749615,-0.0350961983203888
"1027","23521","47868",Woodland,Assumed woodland,Scotland,208.839214706,0.19754946725,1975.49472045898,208.839214706121,269269.416175,663166.39862,0.0393738709390163,-0.0304751433432102
"1028","23523","47870",Woodland,Assumed woodland,Scotland,421.778145614,0.5522349842,5522.34986877441,421.778145615802,246494.192271,663170.962777,0.250347703695297,0.240579277276993
"1029","23524","47871",Woodland,Assumed woodland,Scotland,1789.81122078,16.8169633965,168169.634048462,1789.81122077402,314227.013625,662901.806373,-0.055520337074995,-0.0220689065754414
"1030","23527","47874",Woodland,Assumed woodland,Scotland,247.43801852,0.22894727355,2289.47273254395,247.438018519826,289354.274802,663238.46748,-0.0372859947383404,-0.0270905923098326
"1031","23530","47877",Woodland,Assumed woodland,Scotland,425.558862406,0.46946081275,4694.60815429688,425.55886240438,289825.384871,663240.613291,0.16209864616394,-0.000485744210891426
"1032","23531","47878",Woodland,Assumed woodland,Scotland,1760.02743278,13.6171683752,136171.683807373,1760.02743277438,313741.522884,663081.853712,-0.0109500149264932,-0.0356488600373268
"1033","23532","47879",Woodland,Assumed woodland,Scotland,908.892165865,2.48124916015,24812.4917297363,908.892165865929,269594.543401,663184.794118,0.215642526745796,0.0723210871219635
"1034","23533","47880",Woodland,Assumed woodland,Scotland,501.161194664,1.28450117005,12845.0117492676,501.161194665564,268398.99199,663240.976748,0.0146375671029091,0.292040199041367
"1035","23535","47882",Woodland,Assumed woodland,Scotland,2649.0037588,11.6058298372,116058.298233032,2649.00375880417,287615.206067,663061.915349,-0.0147598013281822,0.00878531765192747
"1036","23538","47885",Woodland,Assumed woodland,Scotland,549.92859991,1.2446740042,12446.7400512695,549.928599910539,287803.524429,663279.057895,-0.0205462034791708,-0.0144715001806617
"1037","23539","47886",Woodland,Assumed woodland,Scotland,308.453102249,0.50189035645,5018.90354919434,308.453102248011,291397.057508,663323.9234,-0.00657610781490803,-0.0425127074122429
"1038","23540","47887",Woodland,Assumed woodland,Scotland,1086.00036345,4.7748477567,47748.4775238037,1086.00036345603,277541.200857,663258.829174,0.015719598159194,-0.0266447346657515
"1039","23541","47888",Woodland,Assumed woodland,Scotland,409.423677142,0.65851862255,6585.18623352051,409.423677141208,308397.188119,663302.603268,-0.0710258483886719,-0.0418569929897785
"1040","23542","47889",Woodland,Assumed woodland,Scotland,371.196345542,0.8269958061,8269.95805358887,371.196345541651,311693.985089,663315.910077,-0.0202746652066708,-0.0249864589422941
"1041","23545","47892",Woodland,Assumed woodland,Scotland,640.431095275,1.6522679625,16522.6796264648,640.431095273327,284341.597133,663329.733469,0.0229738708585501,0.00487321801483631
"1042","23548","47895",Woodland,Assumed woodland,Scotland,291.345789045,0.3167682632,3167.68266296387,291.345789045799,313745.521867,663383.94561,-0.0904511660337448,-0.07059645652771
"1043","23551","47898",Woodland,Assumed woodland,Scotland,845.078177634,3.1667131042,31667.1310272217,845.078177636124,268347.510629,663380.191666,0.156498476862907,0.344219446182251
"1044","23552","47899",Woodland,Assumed woodland,Scotland,371.333008866,0.48439491745,4843.94915771484,371.333008863857,295346.279794,663435.102631,0.0404162146151066,-0.0172729603946209
"1045","23555","47902",Woodland,Assumed woodland,Scotland,248.287286079,0.308377472,3083.77473449707,248.287286078906,308564.631398,663482.106028,-0.0480409115552902,-0.070957250893116
"1046","23564","47911",Woodland,Assumed woodland,Scotland,742.765037774,0.82862388245,8286.23887634277,742.765037773326,284044.766377,663536.215411,-0.0338798798620701,-0.0538645163178444
"1047","23566","47913",Woodland,Assumed woodland,Scotland,2093.58847365,11.7011908706,117011.908752441,2093.58847365199,302586.322334,663403.315487,-0.0290996991097927,-0.0324141345918179
"1048","23571","47918",Woodland,Assumed woodland,Scotland,484.119215026,0.5425705085,5425.70501708984,484.119215024679,284667.907862,663605.389914,0.0217988062649965,0.0138892764225602
"1049","23573","47920",Woodland,Assumed woodland,Scotland,274.828254798,0.27905683395,2790.568359375,274.828254798107,276940.617149,663673.582037,0.104411914944649,-0.000862264889292419
"1050","23575","47922",Woodland,Assumed woodland,Scotland,384.788054669,0.37165964875,3716.59652709961,384.788054667795,277041.123802,663704.484671,0.0561013370752335,-0.0277512390166521
"1051","23576","47923",Woodland,Assumed woodland,Scotland,348.912828438,0.67965768155,6796.57681274414,348.91282843902,313614.518463,663709.342669,-0.0775989666581154,-0.0468349605798721
"1052","23577","47924",Woodland,Assumed woodland,Scotland,389.130719451,0.6952703763,6952.7036895752,389.130719452264,311530.972952,663733.263123,-0.0594668388366699,-0.0693755522370338
"1053","23578","47925",Woodland,Assumed woodland,Scotland,555.384243883,1.0276469551,10276.469543457,555.384243879484,302987.913089,663693.978104,-0.0153105445206165,0.00570719270035625
"1054","23579","47926",Woodland,Assumed woodland,Scotland,562.248187016,1.49409722275,14940.9722595215,562.248187017169,313395.647505,663663.931098,-0.0478998683393002,-0.0324282422661781
"1055","23581","47928",Woodland,Assumed woodland,Scotland,388.479208645,0.603392395,6033.9239654541,388.479208645496,276567.019361,663786.090938,-0.0377940163016319,-0.0145891923457384
"1056","23582","47929",Woodland,Assumed woodland,Scotland,232.050206931,0.2421345895,2421.34591674805,232.050206929428,303058.14772,663798.036005,0.0432582460343838,-0.0239682476967573
"1057","23583","47930",Woodland,Assumed woodland,Scotland,350.885262578,0.39589043265,3958.90434265137,350.885262580353,314501.784047,663782.335802,0.0675995722413063,-0.00429261336103082
"1058","23586","47933",Woodland,Assumed woodland,Scotland,773.501750397,1.37968248185,13796.8248596191,773.501750397008,285302.085905,663784.561895,-0.0255558863282204,-0.0567551963031292
"1059","23587","47934",Woodland,Assumed woodland,Scotland,267.063707696,0.36244705405,3624.47050476074,267.063707695029,289070.915871,663822.637376,-0.0547764599323273,-0.0335272736847401
"1060","23588","47935",Woodland,Assumed woodland,Scotland,824.456679151,1.5046955684,15046.955657959,824.456679153651,302704.303466,663773.804855,-0.0117736309766769,-0.0248384643346071
"1061","23589","47936",Woodland,Assumed woodland,Scotland,543.685870784,0.9083314722,9083.31478881836,543.685870785356,311263.497569,663759.782822,0.141928240656853,0.0962070673704147
"1062","23590","47937",Woodland,Assumed woodland,Scotland,902.294740567,1.01682768695,10168.277053833,902.294740568608,313959.61339,663721.26592,-0.0227027293294668,-0.0508749522268772
"1063","23593","47940",Woodland,Assumed woodland,Scotland,317.525549027,0.5120387882,5120.38789367676,317.525549026653,285493.625341,663868.872297,-0.0537531524896622,-0.0243239812552929
"1064","23595","47942",Woodland,Assumed woodland,Scotland,278.112584613,0.3631359051,3631.35906982422,278.112584613183,296531.750097,663912.201766,0.0213699247688055,0.0073364838026464
"1065","23597","47944",Woodland,Assumed woodland,Scotland,1024.17807203,1.48501151518,14850.1120758057,1024.17032741985,307589.067687,663899.455454,-0.0407752357423306,-0.0729570537805557
"1066","23598","47945",Woodland,Assumed woodland,Scotland,825.845314239,1.3015799214,13015.7990722656,825.845314238471,306647.15947,663820.017093,0.161108553409576,0.0711188167333603
"1067","23599","47946",Woodland,Assumed woodland,Scotland,5074.21455861,103.871386343,1038713.86216736,5074.19527547851,312369.45971,663170.168706,0.00772294402122498,-0.0265658926218748
"1068","23602","47949",Woodland,Assumed woodland,Scotland,1202.49144254,1.8491140228,18491.1402740479,1202.49144254139,284870.234825,663759.748808,-0.0404170341789722,-0.0291988309472799
"1069","23609","47956",Woodland,Assumed woodland,Scotland,210.288484422,0.13254819215,1325.48197937012,210.288484421065,314039.956168,664011.334404,0.0160613786429167,-0.0198360420763493
"1070","23610","47957",Woodland,Assumed woodland,Scotland,250.552751652,0.29374332785,2937.43327331543,250.552751651776,276610.459469,664050.060784,-0.0186540819704533,-0.0529090091586113
"1071","23613","47960",Woodland,Assumed woodland,Scotland,529.074983911,0.9576847801,9576.8477935791,529.074983910281,296809.088215,664029.402058,0.0684883967041969,-0.0111729437485337
"1072","23615","47962",Woodland,Assumed woodland,Scotland,300.915179006,0.3363611474,3363.61149597168,300.915179005104,286471.980757,664093.078028,0.0209485087543726,-0.0323281474411488
"1073","23616","47963",Woodland,Assumed woodland,Scotland,248.950086095,0.31507566035,3150.75665283203,248.950086095369,277583.072407,664113.615877,-0.00542966509237885,0.0347376875579357
"1074","23617","47964",Woodland,Assumed woodland,Scotland,267.480664171,0.43563372605,4356.33723449707,267.480664172035,288814.234394,664109.20785,0.00727494573220611,-0.0126838339492679
"1075","23619","47966",Woodland,Assumed woodland,Scotland,628.438138015,0.86530779945,8653.07806396484,628.438138012346,276808.562505,664104.52039,0.0996617153286934,-0.0135094374418259
"1076","23622","47969",Woodland,Assumed woodland,Scotland,845.290426699,1.844950646,18449.5063781738,845.290426698485,311689.656345,664074.693473,0.0337087512016296,-0.035372830927372
"1077","23626","47973",Woodland,Assumed woodland,Scotland,1233.08809863,3.71168699581,37116.8696289063,1233.08087536505,276462.939834,664144.82286,0.0164344422519207,0.00520779052749276
"1078","23633","47980",Woodland,Assumed woodland,Scotland,1454.66351894,2.71750094495,27175.0094451904,1454.66351893978,313098.65257,664219.499729,-0.0231225322932005,-0.0215610899031162
"1079","23635","47982",Woodland,Assumed woodland,Scotland,200.103509623,0.22978064155,2297.80638122559,200.103509623207,296514.914435,664345.06455,0.165711209177971,-0.0174893755465746
"1080","23644","47991",Woodland,Assumed woodland,Scotland,1530.82039903,2.8556574879,28556.5747833252,1530.82039902617,280364.304855,664303.386551,-0.0736592933535576,-0.0341672673821449
"1081","23652","47999",Woodland,Assumed woodland,Scotland,265.085942884,0.37560859355,3756.08589172363,265.085942883268,310750.901098,664481.279805,0.0285995975136757,-0.0341138131916523
"1082","23657","48004",Woodland,Assumed woodland,Scotland,1062.52626737,3.8113818595,38113.8186035156,1062.52626736277,295856.536075,664510.04365,0.10044327378273,0.0333782806992531
"1083","23660","48007",Woodland,Assumed woodland,Scotland,535.882096069,1.51213536825,15121.3536682129,535.88209606788,321163.805679,664552.745939,-0.0815770179033279,-0.0497369393706322
